"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_kg","reps","distance_km","duration_seconds","rpe"
"Legs","18 Dec 2024, 17:33","18 Dec 2024, 19:19","Legs - Posterior","Leg Extension (Machine)",,"",0,"normal",78.75,11,,,
"Legs","18 Dec 2024, 17:33","18 Dec 2024, 19:19","Legs - Posterior","Leg Extension (Machine)",,"",1,"normal",82.5,9,,,
"Legs","18 Dec 2024, 17:33","18 Dec 2024, 19:19","Legs - Posterior","Leg Extension (Machine)",,"",2,"failure",86.25,8,,,
"Legs","18 Dec 2024, 17:33","18 Dec 2024, 19:19","Legs - Posterior","Seated Leg Curl (Machine)",,"",0,"normal",82,9,,,
"Legs","18 Dec 2024, 17:33","18 Dec 2024, 19:19","Legs - Posterior","Seated Leg Curl (Machine)",,"",1,"normal",82,8,,,
"Legs","18 Dec 2024, 17:33","18 Dec 2024, 19:19","Legs - Posterior","Seated Leg Curl (Machine)",,"",2,"normal",82,8,,,
"Legs","18 Dec 2024, 17:33","18 Dec 2024, 19:19","Legs - Posterior","Seated Leg Curl (Machine)",,"",3,"failure",82,8,,,
"Legs","18 Dec 2024, 17:33","18 Dec 2024, 19:19","Legs - Posterior","Hip Abduction (Machine)",,"",0,"normal",71.25,12,,,
"Legs","18 Dec 2024, 17:33","18 Dec 2024, 19:19","Legs - Posterior","Hip Abduction (Machine)",,"",1,"normal",75,12,,,
"Legs","18 Dec 2024, 17:33","18 Dec 2024, 19:19","Legs - Posterior","Hip Abduction (Machine)",,"",2,"normal",82.5,12,,,
"Legs","18 Dec 2024, 17:33","18 Dec 2024, 19:19","Legs - Posterior","Hip Abduction (Machine)",,"",3,"failure",90,11,,,
"Legs","18 Dec 2024, 17:33","18 Dec 2024, 19:19","Legs - Posterior","Hip Adduction (Machine)",,"",0,"normal",41.25,11,,,
"Legs","18 Dec 2024, 17:33","18 Dec 2024, 19:19","Legs - Posterior","Hip Adduction (Machine)",,"",1,"normal",41.25,10,,,
"Legs","18 Dec 2024, 17:33","18 Dec 2024, 19:19","Legs - Posterior","Hip Adduction (Machine)",,"",2,"normal",48.75,8,,,
"Legs","18 Dec 2024, 17:33","18 Dec 2024, 19:19","Legs - Posterior","Hip Adduction (Machine)",,"",3,"failure",48.75,9,,,
"Legs","18 Dec 2024, 17:33","18 Dec 2024, 19:19","Legs - Posterior","Stair Machine",,"",0,"normal",,,,600,
"Pull  1","17 Dec 2024, 21:56","17 Dec 2024, 22:48","Pull 1","Seated Row (Machine)",,"Blue SP",0,"normal",60,9,,,
"Pull  1","17 Dec 2024, 21:56","17 Dec 2024, 22:48","Pull 1","Seated Row (Machine)",,"Blue SP",1,"normal",60,8,,,
"Pull  1","17 Dec 2024, 21:56","17 Dec 2024, 22:48","Pull 1","Seated Row (Machine)",,"Blue SP",2,"failure",65,7,,,
"Pull  1","17 Dec 2024, 21:56","17 Dec 2024, 22:48","Pull 1","Iso-Lateral High Row (Machine)",,"Bluefit SP",0,"normal",40,8,,,
"Pull  1","17 Dec 2024, 21:56","17 Dec 2024, 22:48","Pull 1","Iso-Lateral High Row (Machine)",,"Bluefit SP",1,"failure",40,6,,,
"Pull  1","17 Dec 2024, 21:56","17 Dec 2024, 22:48","Pull 1","Seated Cable Row - V Grip (Cable)",,"Bluefit SP",0,"normal",16,10,,,
"Pull  1","17 Dec 2024, 21:56","17 Dec 2024, 22:48","Pull 1","Seated Cable Row - V Grip (Cable)",,"Bluefit SP",1,"normal",17,9,,,
"Pull  1","17 Dec 2024, 21:56","17 Dec 2024, 22:48","Pull 1","Seated Cable Row - V Grip (Cable)",,"Bluefit SP",2,"failure",19,7,,,
"Pull  1","17 Dec 2024, 21:56","17 Dec 2024, 22:48","Pull 1","Bicep Curl (Dumbbell)",,"",0,"normal",17.5,11,,,
"Pull  1","17 Dec 2024, 21:56","17 Dec 2024, 22:48","Pull 1","Bicep Curl (Dumbbell)",,"",1,"normal",20,9,,,
"Pull  1","17 Dec 2024, 21:56","17 Dec 2024, 22:48","Pull 1","Bicep Curl (Dumbbell)",,"",2,"failure",20,8,,,
"Pull  1","17 Dec 2024, 21:56","17 Dec 2024, 22:48","Pull 1","Preacher Curl (Dumbbell)",,"",0,"normal",12.5,10,,,
"Pull  1","17 Dec 2024, 21:56","17 Dec 2024, 22:48","Pull 1","Preacher Curl (Dumbbell)",,"",1,"normal",12.5,9,,,
"Pull  1","17 Dec 2024, 21:56","17 Dec 2024, 22:48","Pull 1","Preacher Curl (Dumbbell)",,"",2,"failure",12.5,9,,,
"Push 1","16 Dec 2024, 07:04","16 Dec 2024, 08:45","Push 1","Incline Bench Press (Dumbbell)",,"",0,"normal",40,11,,,
"Push 1","16 Dec 2024, 07:04","16 Dec 2024, 08:45","Push 1","Incline Bench Press (Dumbbell)",,"",1,"normal",40,8,,,
"Push 1","16 Dec 2024, 07:04","16 Dec 2024, 08:45","Push 1","Iso-Lateral Chest Press (Machine)",,"",0,"normal",50,9,,,
"Push 1","16 Dec 2024, 07:04","16 Dec 2024, 08:45","Push 1","Iso-Lateral Chest Press (Machine)",,"",1,"failure",50,8,,,
"Push 1","16 Dec 2024, 07:04","16 Dec 2024, 08:45","Push 1","Chest Fly (Machine)",,"",0,"normal",78.75,8,,,
"Push 1","16 Dec 2024, 07:04","16 Dec 2024, 08:45","Push 1","Chest Fly (Machine)",,"",1,"normal",78.75,7,,,
"Push 1","16 Dec 2024, 07:04","16 Dec 2024, 08:45","Push 1","Chest Fly (Machine)",,"",2,"failure",78.75,9,,,
"Push 1","16 Dec 2024, 07:04","16 Dec 2024, 08:45","Push 1","Cable Fly Crossovers",,"",0,"normal",15,9,,,
"Push 1","16 Dec 2024, 07:04","16 Dec 2024, 08:45","Push 1","Cable Fly Crossovers",,"",1,"failure",15,9,,,
"Push 1","16 Dec 2024, 07:04","16 Dec 2024, 08:45","Push 1","Triceps Extension (Cable)",,"",0,"normal",12.5,10,,,
"Push 1","16 Dec 2024, 07:04","16 Dec 2024, 08:45","Push 1","Triceps Extension (Cable)",,"",1,"failure",12.5,9,,,
"Push 1","16 Dec 2024, 07:04","16 Dec 2024, 08:45","Push 1","Triceps Pushdown",,"",0,"normal",40,10,,,
"Push 1","16 Dec 2024, 07:04","16 Dec 2024, 08:45","Push 1","Triceps Pushdown",,"",1,"failure",40,9,,,
"Push 1","16 Dec 2024, 07:04","16 Dec 2024, 08:45","Push 1","Shoulder Press (Dumbbell)",,"",0,"normal",30,13,,,
"Push 1","16 Dec 2024, 07:04","16 Dec 2024, 08:45","Push 1","Shoulder Press (Dumbbell)",,"",1,"normal",30,9,,,
"Push 1","16 Dec 2024, 07:04","16 Dec 2024, 08:45","Push 1","Shoulder Press (Dumbbell)",,"",2,"normal",30,8,,,
"Push 1","16 Dec 2024, 07:04","16 Dec 2024, 08:45","Push 1","Lateral Raise (Dumbbell)",,"",0,"normal",15,13,,,
"Push 1","16 Dec 2024, 07:04","16 Dec 2024, 08:45","Push 1","Lateral Raise (Dumbbell)",,"",1,"normal",15,10,,,
"Push 1","16 Dec 2024, 07:04","16 Dec 2024, 08:45","Push 1","Lateral Raise (Dumbbell)",,"",2,"failure",15,10,,,
"Push 1","16 Dec 2024, 07:04","16 Dec 2024, 08:45","Push 1","Crunch (Machine)",,"",0,"normal",10,11,,,
"Push 1","16 Dec 2024, 07:04","16 Dec 2024, 08:45","Push 1","Crunch (Machine)",,"",1,"normal",11,10,,,
"Push 1","16 Dec 2024, 07:04","16 Dec 2024, 08:45","Push 1","Crunch (Machine)",,"",2,"normal",11,10,,,
"Push 1","16 Dec 2024, 07:04","16 Dec 2024, 08:45","Push 1","Crunch (Machine)",,"",3,"failure",11,8,,,
"Push 1","16 Dec 2024, 07:04","16 Dec 2024, 08:45","Push 1","Stair Machine",,"",0,"normal",,,,600,
"Push 2 e Pull 2","14 Dec 2024, 08:08","14 Dec 2024, 09:52","Pull 2","Iso-Lateral High Row (Machine)",,"",0,"normal",52.5,9,,,
"Push 2 e Pull 2","14 Dec 2024, 08:08","14 Dec 2024, 09:52","Pull 2","Iso-Lateral High Row (Machine)",,"",1,"normal",55,8,,,
"Push 2 e Pull 2","14 Dec 2024, 08:08","14 Dec 2024, 09:52","Pull 2","Iso-Lateral High Row (Machine)",,"",2,"failure",57.5,7,,,
"Push 2 e Pull 2","14 Dec 2024, 08:08","14 Dec 2024, 09:52","Pull 2","Iso-Lateral Low Row",,"",0,"normal",82.5,11,,,
"Push 2 e Pull 2","14 Dec 2024, 08:08","14 Dec 2024, 09:52","Pull 2","Iso-Lateral Low Row",,"",1,"normal",85,9,,,
"Push 2 e Pull 2","14 Dec 2024, 08:08","14 Dec 2024, 09:52","Pull 2","Lat Pulldown (Cable)",,"",0,"normal",75,9,,,
"Push 2 e Pull 2","14 Dec 2024, 08:08","14 Dec 2024, 09:52","Pull 2","Lat Pulldown (Cable)",,"",1,"normal",78.75,7,,,
"Push 2 e Pull 2","14 Dec 2024, 08:08","14 Dec 2024, 09:52","Pull 2","Lat Pulldown (Cable)",,"",2,"failure",82.5,7,,,
"Push 2 e Pull 2","14 Dec 2024, 08:08","14 Dec 2024, 09:52","Pull 2","Seated Incline Curl (Dumbbell)",,"",0,"normal",15,12,,,
"Push 2 e Pull 2","14 Dec 2024, 08:08","14 Dec 2024, 09:52","Pull 2","Seated Incline Curl (Dumbbell)",,"",1,"failure",17.5,9,,,
"Push 2 e Pull 2","14 Dec 2024, 08:08","14 Dec 2024, 09:52","Pull 2","Hammer Curl (Dumbbell)",,"",0,"normal",12.5,9,,,
"Push 2 e Pull 2","14 Dec 2024, 08:08","14 Dec 2024, 09:52","Pull 2","Hammer Curl (Dumbbell)",,"",1,"failure",12.5,8,,,
"Push 2 e Pull 2","14 Dec 2024, 08:08","14 Dec 2024, 09:52","Pull 2","Seated Wrist Extension (Barbell)",,"",0,"failure",15,13,,,
"Push 2 e Pull 2","14 Dec 2024, 08:08","14 Dec 2024, 09:52","Pull 2","Seated Wrist Extension (Barbell)",,"",1,"failure",15,11,,,
"Push 2 e Pull 2","14 Dec 2024, 08:08","14 Dec 2024, 09:52","Pull 2","Behind the Back Bicep Wrist Curl (Barbell)",,"",0,"normal",40,12,,,
"Push 2 e Pull 2","14 Dec 2024, 08:08","14 Dec 2024, 09:52","Pull 2","Behind the Back Bicep Wrist Curl (Barbell)",,"",1,"normal",43.75,12,,,
"Push 2 e Pull 2","14 Dec 2024, 08:08","14 Dec 2024, 09:52","Pull 2","Calf Extension (Machine)",,"",0,"normal",112.5,14,,,
"Push 2 e Pull 2","14 Dec 2024, 08:08","14 Dec 2024, 09:52","Pull 2","Calf Extension (Machine)",,"",1,"normal",120,12,,,
"Push 2 e Pull 2","14 Dec 2024, 08:08","14 Dec 2024, 09:52","Pull 2","Calf Extension (Machine)",,"",2,"normal",127.5,12,,,
"Push 2 e Pull 2","14 Dec 2024, 08:08","14 Dec 2024, 09:52","Pull 2","Calf Extension (Machine)",,"",3,"normal",131.25,11,,,
"Push 2 e Pull 2","14 Dec 2024, 08:08","14 Dec 2024, 09:52","Pull 2","Stair Machine",,"",0,"normal",,,,600,
"Push 2 e Pull 2","13 Dec 2024, 06:58","13 Dec 2024, 08:36","Push 2","Bench Press (Barbell)",,"10/10 - 30 reps, 20/20 - 15 reps, 30/30 - 10 reps, 40/40 - 4 reps",0,"normal",95,11,,,
"Push 2 e Pull 2","13 Dec 2024, 06:58","13 Dec 2024, 08:36","Push 2","Bench Press (Barbell)",,"10/10 - 30 reps, 20/20 - 15 reps, 30/30 - 10 reps, 40/40 - 4 reps",1,"failure",100,6,,,
"Push 2 e Pull 2","13 Dec 2024, 06:58","13 Dec 2024, 08:36","Push 2","Cable Fly Crossovers",,"",0,"normal",12.5,11,,,
"Push 2 e Pull 2","13 Dec 2024, 06:58","13 Dec 2024, 08:36","Push 2","Cable Fly Crossovers",,"",1,"normal",15,10,,,
"Push 2 e Pull 2","13 Dec 2024, 06:58","13 Dec 2024, 08:36","Push 2","Cable Fly Crossovers",,"",2,"normal",15,9,,,
"Push 2 e Pull 2","13 Dec 2024, 06:58","13 Dec 2024, 08:36","Push 2","Cable Fly Crossovers",,"",3,"failure",15,9,,,
"Push 2 e Pull 2","13 Dec 2024, 06:58","13 Dec 2024, 08:36","Push 2","Triceps Extension (Cable)",,"",0,"normal",12.5,11,,,
"Push 2 e Pull 2","13 Dec 2024, 06:58","13 Dec 2024, 08:36","Push 2","Triceps Extension (Cable)",,"",1,"normal",12.5,7,,,
"Push 2 e Pull 2","13 Dec 2024, 06:58","13 Dec 2024, 08:36","Push 2","Triceps Extension (Cable)",,"",2,"failure",12.5,7,,,
"Push 2 e Pull 2","13 Dec 2024, 06:58","13 Dec 2024, 08:36","Push 2","Skullcrusher (Cable)",,"",0,"normal",28.75,12,,,
"Push 2 e Pull 2","13 Dec 2024, 06:58","13 Dec 2024, 08:36","Push 2","Skullcrusher (Cable)",,"",1,"normal",32.5,9,,,
"Push 2 e Pull 2","13 Dec 2024, 06:58","13 Dec 2024, 08:36","Push 2","Skullcrusher (Cable)",,"",2,"failure",32.5,9,,,
"Push 2 e Pull 2","13 Dec 2024, 06:58","13 Dec 2024, 08:36","Push 2","Single Arm Lateral Raise (Cable)",,"",0,"normal",7.5,12,,,
"Push 2 e Pull 2","13 Dec 2024, 06:58","13 Dec 2024, 08:36","Push 2","Single Arm Lateral Raise (Cable)",,"",1,"normal",10,7,,,
"Push 2 e Pull 2","13 Dec 2024, 06:58","13 Dec 2024, 08:36","Push 2","Single Arm Lateral Raise (Cable)",,"",2,"failure",10,7,,,
"Push 2 e Pull 2","13 Dec 2024, 06:58","13 Dec 2024, 08:36","Push 2","Crunch (Machine)",,"",0,"normal",9,12,,,
"Push 2 e Pull 2","13 Dec 2024, 06:58","13 Dec 2024, 08:36","Push 2","Crunch (Machine)",,"",1,"normal",10,11,,,
"Push 2 e Pull 2","13 Dec 2024, 06:58","13 Dec 2024, 08:36","Push 2","Crunch (Machine)",,"",2,"normal",11,12,,,
"Push 2 e Pull 2","13 Dec 2024, 06:58","13 Dec 2024, 08:36","Push 2","Crunch (Machine)",,"",3,"normal",11,8,,,
"Push 2 e Pull 2","13 Dec 2024, 06:58","13 Dec 2024, 08:36","Push 2","Crunch (Machine)",,"",4,"failure",11,8,,,
"Push 2 e Pull 2","13 Dec 2024, 06:58","13 Dec 2024, 08:36","Push 2","Stair Machine",,"",0,"normal",,,,600,
"Legs","11 Dec 2024, 20:37","11 Dec 2024, 22:02","Legs - Posterior","Squat (Barbell)",,"",0,"normal",95,10,,,
"Legs","11 Dec 2024, 20:37","11 Dec 2024, 22:02","Legs - Posterior","Squat (Barbell)",,"",1,"normal",105,9,,,
"Legs","11 Dec 2024, 20:37","11 Dec 2024, 22:02","Legs - Posterior","Squat (Barbell)",,"",2,"normal",115,7,,,
"Legs","11 Dec 2024, 20:37","11 Dec 2024, 22:02","Legs - Posterior","Seated Leg Curl (Machine)",,"Maquina hammer",0,"normal",82,8,,,
"Legs","11 Dec 2024, 20:37","11 Dec 2024, 22:02","Legs - Posterior","Seated Leg Curl (Machine)",,"Maquina hammer",1,"normal",82,8,,,
"Legs","11 Dec 2024, 20:37","11 Dec 2024, 22:02","Legs - Posterior","Seated Leg Curl (Machine)",,"Maquina hammer",2,"normal",82,8,,,
"Legs","11 Dec 2024, 20:37","11 Dec 2024, 22:02","Legs - Posterior","Seated Leg Curl (Machine)",,"Maquina hammer",3,"failure",82,8,,,
"Legs","11 Dec 2024, 20:37","11 Dec 2024, 22:02","Legs - Posterior","Leg Extension (Machine)",,"",0,"normal",78.75,10,,,
"Legs","11 Dec 2024, 20:37","11 Dec 2024, 22:02","Legs - Posterior","Leg Extension (Machine)",,"",1,"normal",82.5,8,,,
"Legs","11 Dec 2024, 20:37","11 Dec 2024, 22:02","Legs - Posterior","Leg Extension (Machine)",,"",2,"failure",82.5,8,,,
"Legs","11 Dec 2024, 20:37","11 Dec 2024, 22:02","Legs - Posterior","Leg Extension (Machine)",,"",3,"failure",82.5,8,,,
"Legs","11 Dec 2024, 20:37","11 Dec 2024, 22:02","Legs - Posterior","Hip Abduction (Machine)",,"",0,"normal",71.25,12,,,
"Legs","11 Dec 2024, 20:37","11 Dec 2024, 22:02","Legs - Posterior","Hip Abduction (Machine)",,"",1,"normal",75,10,,,
"Legs","11 Dec 2024, 20:37","11 Dec 2024, 22:02","Legs - Posterior","Hip Abduction (Machine)",,"",2,"normal",75,10,,,
"Legs","11 Dec 2024, 20:37","11 Dec 2024, 22:02","Legs - Posterior","Hip Abduction (Machine)",,"",3,"normal",75,9,,,
"Legs","11 Dec 2024, 20:37","11 Dec 2024, 22:02","Legs - Posterior","Hip Adduction (Machine)",,"",0,"normal",37.5,10,,,
"Legs","11 Dec 2024, 20:37","11 Dec 2024, 22:02","Legs - Posterior","Hip Adduction (Machine)",,"",1,"normal",41.25,10,,,
"Legs","11 Dec 2024, 20:37","11 Dec 2024, 22:02","Legs - Posterior","Hip Adduction (Machine)",,"",2,"normal",45,10,,,
"Legs","11 Dec 2024, 20:37","11 Dec 2024, 22:02","Legs - Posterior","Hip Adduction (Machine)",,"",3,"normal",48.75,9,,,
"Pull  1","10 Dec 2024, 07:15","10 Dec 2024, 08:37","Pull 1","Dumbbell Row",,"",0,"normal",44,11,,,
"Pull  1","10 Dec 2024, 07:15","10 Dec 2024, 08:37","Pull 1","Dumbbell Row",,"",1,"normal",44,10,,,
"Pull  1","10 Dec 2024, 07:15","10 Dec 2024, 08:37","Pull 1","Dumbbell Row",,"",2,"normal",48,8,,,
"Pull  1","10 Dec 2024, 07:15","10 Dec 2024, 08:37","Pull 1","Iso-Lateral High Row (Machine)",,"",0,"normal",50,10,,,
"Pull  1","10 Dec 2024, 07:15","10 Dec 2024, 08:37","Pull 1","Iso-Lateral High Row (Machine)",,"",1,"failure",52.5,8,,,
"Pull  1","10 Dec 2024, 07:15","10 Dec 2024, 08:37","Pull 1","Lat Pulldown (Cable)",,"",0,"normal",75,9,,,
"Pull  1","10 Dec 2024, 07:15","10 Dec 2024, 08:37","Pull 1","Lat Pulldown (Cable)",,"",1,"normal",78.75,8,,,
"Pull  1","10 Dec 2024, 07:15","10 Dec 2024, 08:37","Pull 1","Lat Pulldown (Cable)",,"",2,"failure",82.5,7,,,
"Pull  1","10 Dec 2024, 07:15","10 Dec 2024, 08:37","Pull 1","Bicep Curl (Dumbbell)",,"",0,"normal",17.5,11,,,
"Pull  1","10 Dec 2024, 07:15","10 Dec 2024, 08:37","Pull 1","Bicep Curl (Dumbbell)",,"",1,"normal",20,9,,,
"Pull  1","10 Dec 2024, 07:15","10 Dec 2024, 08:37","Pull 1","Bicep Curl (Dumbbell)",,"",2,"failure",20,8,,,
"Pull  1","10 Dec 2024, 07:15","10 Dec 2024, 08:37","Pull 1","Preacher Curl (Machine)",,"",0,"normal",67.5,11,,,
"Pull  1","10 Dec 2024, 07:15","10 Dec 2024, 08:37","Pull 1","Preacher Curl (Machine)",,"",1,"normal",71.25,7,,,
"Pull  1","10 Dec 2024, 07:15","10 Dec 2024, 08:37","Pull 1","Preacher Curl (Machine)",,"",2,"failure",71.25,7,,,
"Pull  1","10 Dec 2024, 07:15","10 Dec 2024, 08:37","Pull 1","Seated Wrist Extension (Barbell)",,"",0,"failure",15,13,,,
"Pull  1","10 Dec 2024, 07:15","10 Dec 2024, 08:37","Pull 1","Seated Wrist Extension (Barbell)",,"",1,"failure",15,11,,,
"Pull  1","10 Dec 2024, 07:15","10 Dec 2024, 08:37","Pull 1","Behind the Back Bicep Wrist Curl (Barbell)",,"",0,"failure",43.75,10,,,
"Pull  1","10 Dec 2024, 07:15","10 Dec 2024, 08:37","Pull 1","Behind the Back Bicep Wrist Curl (Barbell)",,"",1,"failure",47.5,8,,,
"Pull  1","10 Dec 2024, 07:15","10 Dec 2024, 08:37","Pull 1","Stair Machine",,"",0,"normal",,,,600,
"Push 1","9 Dec 2024, 07:14","9 Dec 2024, 08:42","Push 1","Incline Bench Press (Dumbbell)",,"",0,"normal",40,10,,,
"Push 1","9 Dec 2024, 07:14","9 Dec 2024, 08:42","Push 1","Incline Bench Press (Dumbbell)",,"",1,"normal",40,7,,,
"Push 1","9 Dec 2024, 07:14","9 Dec 2024, 08:42","Push 1","Iso-Lateral Chest Press (Machine)",,"",0,"normal",50,9,,,
"Push 1","9 Dec 2024, 07:14","9 Dec 2024, 08:42","Push 1","Iso-Lateral Chest Press (Machine)",,"",1,"failure",50,8,,,
"Push 1","9 Dec 2024, 07:14","9 Dec 2024, 08:42","Push 1","Chest Fly (Machine)",,"TEMPO excentric",0,"normal",78.75,8,,,
"Push 1","9 Dec 2024, 07:14","9 Dec 2024, 08:42","Push 1","Chest Fly (Machine)",,"TEMPO excentric",1,"normal",78.75,7,,,
"Push 1","9 Dec 2024, 07:14","9 Dec 2024, 08:42","Push 1","Chest Fly (Machine)",,"TEMPO excentric",2,"failure",78.75,8,,,
"Push 1","9 Dec 2024, 07:14","9 Dec 2024, 08:42","Push 1","Cable Fly Crossovers",,"",0,"normal",15,9,,,
"Push 1","9 Dec 2024, 07:14","9 Dec 2024, 08:42","Push 1","Cable Fly Crossovers",,"",1,"failure",15,9,,,
"Push 1","9 Dec 2024, 07:14","9 Dec 2024, 08:42","Push 1","Triceps Extension (Cable)",,"",0,"normal",12.5,9,,,
"Push 1","9 Dec 2024, 07:14","9 Dec 2024, 08:42","Push 1","Triceps Extension (Cable)",,"",1,"failure",12.5,9,,,
"Push 1","9 Dec 2024, 07:14","9 Dec 2024, 08:42","Push 1","Triceps Pushdown",,"",0,"normal",36.25,12,,,
"Push 1","9 Dec 2024, 07:14","9 Dec 2024, 08:42","Push 1","Triceps Pushdown",,"",1,"failure",40,9,,,
"Push 1","9 Dec 2024, 07:14","9 Dec 2024, 08:42","Push 1","Shoulder Press (Dumbbell)",,"",0,"normal",30,13,,,
"Push 1","9 Dec 2024, 07:14","9 Dec 2024, 08:42","Push 1","Shoulder Press (Dumbbell)",,"",1,"normal",30,9,,,
"Push 1","9 Dec 2024, 07:14","9 Dec 2024, 08:42","Push 1","Shoulder Press (Dumbbell)",,"",2,"normal",30,8,,,
"Push 1","9 Dec 2024, 07:14","9 Dec 2024, 08:42","Push 1","Lateral Raise (Dumbbell)",,"",0,"normal",15,13,,,
"Push 1","9 Dec 2024, 07:14","9 Dec 2024, 08:42","Push 1","Lateral Raise (Dumbbell)",,"",1,"normal",15,10,,,
"Push 1","9 Dec 2024, 07:14","9 Dec 2024, 08:42","Push 1","Lateral Raise (Dumbbell)",,"",2,"normal",15,9,,,
"Push 1","9 Dec 2024, 07:14","9 Dec 2024, 08:42","Push 1","Stair Machine",,"",0,"normal",,,,600,
"Push 2 e Pull 2","7 Dec 2024, 08:05","7 Dec 2024, 10:01","Pull 2","Deadlift (Barbell)",,"",0,"normal",100,9,,,
"Push 2 e Pull 2","7 Dec 2024, 08:05","7 Dec 2024, 10:01","Pull 2","Deadlift (Barbell)",,"",1,"normal",100,8,,,
"Push 2 e Pull 2","7 Dec 2024, 08:05","7 Dec 2024, 10:01","Pull 2","Deadlift (Barbell)",,"",2,"normal",110,7,,,
"Push 2 e Pull 2","7 Dec 2024, 08:05","7 Dec 2024, 10:01","Pull 2","Iso-Lateral Low Row",,"",0,"normal",82.5,10,,,
"Push 2 e Pull 2","7 Dec 2024, 08:05","7 Dec 2024, 10:01","Pull 2","Iso-Lateral Low Row",,"",1,"failure",85,10,,,
"Push 2 e Pull 2","7 Dec 2024, 08:05","7 Dec 2024, 10:01","Pull 2","Lat Pulldown (Cable)",,"Puxando no peito",0,"normal",75,9,,,
"Push 2 e Pull 2","7 Dec 2024, 08:05","7 Dec 2024, 10:01","Pull 2","Lat Pulldown (Cable)",,"Puxando no peito",1,"normal",78.5,8,,,
"Push 2 e Pull 2","7 Dec 2024, 08:05","7 Dec 2024, 10:01","Pull 2","Lat Pulldown (Cable)",,"Puxando no peito",2,"failure",82.5,7,,,
"Push 2 e Pull 2","7 Dec 2024, 08:05","7 Dec 2024, 10:01","Pull 2","Rear Delt Reverse Fly (Machine)",,"",0,"normal",60,10,,,
"Push 2 e Pull 2","7 Dec 2024, 08:05","7 Dec 2024, 10:01","Pull 2","Rear Delt Reverse Fly (Machine)",,"",1,"normal",63.75,8,,,
"Push 2 e Pull 2","7 Dec 2024, 08:05","7 Dec 2024, 10:01","Pull 2","Rear Delt Reverse Fly (Machine)",,"",2,"failure",63.75,8,,,
"Push 2 e Pull 2","7 Dec 2024, 08:05","7 Dec 2024, 10:01","Pull 2","Seated Incline Curl (Dumbbell)",,"",0,"normal",15,12,,,
"Push 2 e Pull 2","7 Dec 2024, 08:05","7 Dec 2024, 10:01","Pull 2","Seated Incline Curl (Dumbbell)",,"",1,"normal",17.5,9,,,
"Push 2 e Pull 2","7 Dec 2024, 08:05","7 Dec 2024, 10:01","Pull 2","Hammer Curl (Cable)",,"",0,"normal",37.5,7,,,
"Push 2 e Pull 2","7 Dec 2024, 08:05","7 Dec 2024, 10:01","Pull 2","Hammer Curl (Cable)",,"",1,"failure",36.25,8,,,
"Push 2 e Pull 2","7 Dec 2024, 08:05","7 Dec 2024, 10:01","Pull 2","Seated Wrist Extension (Barbell)",,"",0,"failure",15,13,,,
"Push 2 e Pull 2","7 Dec 2024, 08:05","7 Dec 2024, 10:01","Pull 2","Seated Wrist Extension (Barbell)",,"",1,"failure",15,11,,,
"Push 2 e Pull 2","7 Dec 2024, 08:05","7 Dec 2024, 10:01","Pull 2","Behind the Back Bicep Wrist Curl (Barbell)",,"",0,"normal",40,12,,,
"Push 2 e Pull 2","7 Dec 2024, 08:05","7 Dec 2024, 10:01","Pull 2","Behind the Back Bicep Wrist Curl (Barbell)",,"",1,"failure",43.75,12,,,
"Push 2 e Pull 2","7 Dec 2024, 08:05","7 Dec 2024, 10:01","Pull 2","Calf Extension (Machine)",,"",0,"normal",105,12,,,
"Push 2 e Pull 2","7 Dec 2024, 08:05","7 Dec 2024, 10:01","Pull 2","Calf Extension (Machine)",,"",1,"normal",112.5,10,,,
"Push 2 e Pull 2","7 Dec 2024, 08:05","7 Dec 2024, 10:01","Pull 2","Calf Extension (Machine)",,"",2,"normal",120,10,,,
"Push 2 e Pull 2","7 Dec 2024, 08:05","7 Dec 2024, 10:01","Pull 2","Calf Extension (Machine)",,"",3,"normal",127.5,9,,,
"Push 2 e Pull 2","7 Dec 2024, 08:05","7 Dec 2024, 10:01","Pull 2","Stair Machine",,"",0,"normal",,,,600,
"Push 2 e Pull 2","6 Dec 2024, 07:03","6 Dec 2024, 08:34","Push 2","Bench Press (Barbell)",,"",0,"normal",95,11,,,
"Push 2 e Pull 2","6 Dec 2024, 07:03","6 Dec 2024, 08:34","Push 2","Bench Press (Barbell)",,"",1,"normal",100,8,,,
"Push 2 e Pull 2","6 Dec 2024, 07:03","6 Dec 2024, 08:34","Push 2","Cable Fly Crossovers",,"",0,"normal",12.5,11,,,
"Push 2 e Pull 2","6 Dec 2024, 07:03","6 Dec 2024, 08:34","Push 2","Cable Fly Crossovers",,"",1,"normal",15,9,,,
"Push 2 e Pull 2","6 Dec 2024, 07:03","6 Dec 2024, 08:34","Push 2","Cable Fly Crossovers",,"",2,"normal",15,9,,,
"Push 2 e Pull 2","6 Dec 2024, 07:03","6 Dec 2024, 08:34","Push 2","Cable Fly Crossovers",,"",3,"failure",15,9,,,
"Push 2 e Pull 2","6 Dec 2024, 07:03","6 Dec 2024, 08:34","Push 2","Triceps Extension (Cable)",,"",0,"normal",12.5,11,,,
"Push 2 e Pull 2","6 Dec 2024, 07:03","6 Dec 2024, 08:34","Push 2","Triceps Extension (Cable)",,"",1,"normal",12.5,8,,,
